PID,SMILES,HOMO,LUMO,S1,T1,TADF-likeness
70999511,C1=CC2c3cc(-c4ccc(-c5ccc(N(c6ccc(-c7ccccc7)cc6)c6ccc(-c7cccc8ccccc78)cc6)cc5)cc4)ccc3N(c3ccccc3)C2C=C1,-4.789747996501,-1.1017889806745,3.256,2.4995,91.47044372558594
129122462,c1ccc(-n2c3ccccc3c3c4c(ccc32)c(-c2cccc(-c3ccc(-c5nc(-c6cccc7ccccc67)c6ccccc6n5)cc3)c2)nc2ccccc24)cc1,-5.458875954880501,-1.8386732878285001,3.3672,2.4875,91.6998291015625
142703403,c1ccc(-c2ccc(N(c3ccc(-c4ccc(-c5cc(-c6ccccc6)c6cc(N(c7ccc(-c8ccccc8)cc7)c7ccc8c(c7)c7ccccc7n8-c7ccccc7)ccc6n5)cc4)cc3)c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2)cc1,-4.5998125288519995,-1.5349942306705,2.6771,2.1653,91.7457504272461
122466430,c1ccc(-c2nc(-c3cccc(-n4c5ccccc5c5ccc(-c6ccc7c(c6)c6ccccc6n7-c6ccccc6)cc54)c3)nc3c2-c2cccc4cccc-3c24)cc1,-5.0234937940805,-2.2811304087415003,2.4881,2.2637,92.51004028320312
139361485,c1ccc2cc3c(cc2c1)c1ccccc1n3-c1ccc(-c2nc(-c3ccncc3)c3ccccc3n2)cc1,-5.042269649765,-2.26942951317,2.4461,2.2757,92.06360626220705
142555772,c1ccc(-c2nc(-c3ccccc3-n3c4ccccc4c4cc(-c5cccnc5-c5ccccc5)ccc43)cc(-c3ccccc3-n3c4ccccc4c4cc(-c5cccnc5-c5ccccc5)ccc43)n2)cc1,-5.292070164524,-1.761120840436,3.0003,2.9425,91.19287109375
134476220,c1ccc(-c2nc(-n3c4ccccc4c4ccc(-c5cccc(-c6ccc7c(c6)Sc6ccccc6N7c6ccccc6)c5)cc43)nc3ccccc23)cc1,-4.854783206770501,-1.9597639513010001,2.6724,2.4949,90.95765686035156
122434620,c1ccc(-n2c3ccccc3c3ccc(-c4cccc(-c5ncc6c(n5)-c5cccc7cccc-6c57)n4)cc32)cc1,-5.2591443886135,-2.2675247162165,2.7193,2.3038,91.49259948730467
89661086,c1ccc(-c2ccc(-n3c4ccccc4c4cc5c(ccc6c7ccccc7n(-c7ccccc7)c56)cc43)cn2)cc1,-4.849613043611,-1.3281877042905,3.0725,2.3189,92.29134368896484
146543012,N#Cc1ccc(-c2ccc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)cc2)cn1,-5.493434413894001,-2.1282024247605,3.031,2.8434,91.01844024658205
117983415,N#Cc1ccc2c3c1ccc1cc(-c4c5ccccc5c(-c5ccc(-c6ccccc6)c6ccccc56)c5ccccc45)cc(c13)n2-c1ccccc1,-5.2558790224075,-1.7861553146820002,3.0291,1.7326,92.37438201904295
144299712,Cc1cccc(N(c2ccccc2)c2cc3c(c4ccccc24)CC=C2C(=CCC3(C)C)c3c(cc(N(c4ccccc4)c4cccc(C)c4)c4ccccc34)C2(C)C)c1,-4.869205240847,-1.356759658593,3.0127,2.1572,90.43639373779295
147690119,c1ccc(-c2nc(-c3ccc(-c4c5ccccc5c(-c5ccccc5)c5ccccc45)cc3)nc(-c3ccc4ccccc4c3)n2)cc1,-5.1454007991045,-1.924933378437,2.8606,1.7276,90.41806030273438
158212748,Cc1nc(-c2ccccc2)c2c(cc(-c3cccc(-c4ccccc4)c3)c3ccccc32)n1,-5.983783572495001,-1.7159499412530002,3.6135,2.6786,90.4875259399414
139505642,Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3c(-c4ccc(N(c5ccc(C)cc5)c5ccc(C)cc5)cc4)c4c5ccccc5n(-c5ccccc5)c4c4c3c3ccccc3n4-c3ccccc3)cc2)cc1,-4.6779092039455,-0.791851304955,3.4516,2.9084,92.92141723632812
156175179,c1ccc(-c2cccc(-c3cccc(-c4nc(-c5ccccc5)nc(-n5c6ccccc6c6c5ccc5c7ccccc7n(-c7ccccc7)c56)n4)c3)c2)cc1,-5.245810809939,-1.9018037011445,2.8803,2.7975,90.80623626708984
90274633,C/C=C\C=C/C=C/N(c1ccc(C2(c3ccc(N(c4ccccc4)c4ccc(-c5ccccc5)cc4)cc3)c3ccccc3-c3ccccc32)cc1)c1ccc2c(c1)C(C)(C)c1ccccc1-2,-4.4994025180175,-1.024236533282,3.025,1.8977,90.70010375976562
118587359,c1ccc(-n2c3ccccc3c3c(-c4cccc5c4c4cnccc4n5-c4ccccc4)cccc32)cc1,-5.276831788896001,-0.8710364354504999,3.8334,3.1344,92.734619140625
154614146,CC1(C)c2cc(-c3nc(-c4ccccc4)cc(-c4cccc(-c5cccc(-c6nc(-c7ccccc7)nc(-c7ccccc7)n6)c5)c4)n3)ccc2-c2ccc3ccccc3c21,-5.4011878185745,-1.8416665401840002,3.3204,2.3964,91.78245544433594
132131239,CC1(C)c2cc(N(c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)c3ccc(-c4ccc(-c5ccccc5)cc4)cc3)ccc2-c2ccc(-n3c4ccccc4c4cc(-c5ccccc5-c5ccccc5)ccc43)cc21,-4.8531505236675,-1.2272334657550001,3.15,2.5494,91.98350524902344
158304674,c1ccc(-c2ccc(-c3nc(-c4ccc(-n5c6ccccc6c6cc(-c7ccccc7)ccc65)cc4)nc(-c4cccc(-c5ccccc5)c4)n3)cc2)cc1,-5.3113902479095,-1.998948345773,2.9267,2.6452,93.94172668457033
137494144,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-c4cc5c(c6ccccc46)-c4c(ccc6ccccc46)C54c5ccccc5-c5ccccc54)cc3)n2)cc1,-5.1377816112905,-1.915137279819,2.8604,2.0078,91.0619888305664
145297644,c1ccc(-c2cc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccncc54)c3)nc(-c3ccccc3)n2)cc1,-5.514115066532,-1.974458099228,3.0382,2.8662,92.92728424072266
89468787,Cc1cccccc(-n2c(C)c(C)c3cc4ccc5c6c(ccc(c46)c32)cc2c(C)c(C)n(-c3c4ccccc4c(C(C)(C)C)c4ccccc34)c25)c2ccccc2c1C(C)(C)C,-4.237084766135499,-1.8658846728785001,1.8925,1.5833,92.84500122070312
139429022,CCCCc1ccc(N2c3cc4ccccc4cc3N(c3ccc(CCCC)cc3)C3C=c4ccccc4=CC32)cc1,-4.6860726194605,-2.013098265999,2.0379,0.8854,91.19115447998048
141282309,c1ccc(-c2cccc3nc4c(ccc5cc6c(ccc7cc8ccccc8nc76)cc54)cc23)cc1,-5.3832283044415,-2.070242174604,2.8688,1.9758,92.30093383789062
68018261,c1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(-c6cc(-c7ccc(-c8ccccc8)cc7)nc(-c7cccc8ccccc78)n6)cc5)cc4)nc(-c4cccc5ccccc45)n3)cc2)cc1,-5.626225972938,-2.016907859906,3.185,2.4831,91.40687561035156
70882531,CCCC(C)(CC)c1cc(-c2ccccc2)c(OC(C)CC)c(-c2ccc(-c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)cc2)c1,-5.386765784498,-1.3194800610744999,3.5245,2.981,90.4029541015625
146187375,c1ccc(-c2ccc(-n3c4ccccc4c4cc(-c5ccc(-c6ccc7c(c6)c6ccncc6n7-c6cccc(-c7ccccc7)c6)cc5)ccc43)cc2)cc1,-5.1402306359450005,-1.085734263495,3.6114,2.8892,91.02819061279295
130258900,c1ccc2c(-c3nc(-n4c5ccccc5c5cc6c7ccccc7n7c8ccccc8c(c54)c67)c4ccccc4n3)cccc2c1,-5.353023667036,-2.06262298679,2.7636,2.3208,92.94564056396484
155652680,Cc1ccnc(-n2c3cc(Oc4cccc(N5CN(c6cccc(C(C)(C)C)c6)c6ccccc65)c4)ccc3c3ccc(C(C)(C)C)cc32)c1,-4.466476742107,-0.8819209894705,3.177,2.9951,91.71724700927734
117976421,c1ccc(C2(c3ccccc3)c3ccccc3-c3ccc(-n4c5ccccc5c5cc(-c6ccc7cc(N(c8ccc9ccccc9c8)c8cccc9ccccc89)ccc7c6)ccc54)cc32)cc1,-4.7715163685175,-1.152130043017,3.079,2.4027,92.5661163330078
58991718,c1ccc(-c2cccc(-c3c4ccccc4c(-c4cccc(-n5c6ccccc6c6ccccc65)c4)c4ccccc34)c2)cc1,-5.215334058683,-1.7232970152165,3.1466,1.7355,90.11196899414062
139568301,CC1(C)c2ccccc2-c2ccc(N(c3cccc(-c4ccc(-n5c6ccccc6c6ccccc65)c5ccccc45)c3)c3cccc4c3-c3ccccc3C4(C)C)cc21,-4.9570980145585,-1.3521337231344999,3.1759,2.5764,93.0575942993164
158414779,c1ccc(-c2nc(-c3ccc4c(c3)-c3ccccc3C4c3ccccc3)nc(-c3ccc(N4c5cc6ccccc6cc5-c5cccc6cccc4c56)c4ccccc34)n2)cc1,-4.673555382337501,-2.048473066564,2.1147,2.0492,93.8655242919922
122666012,c1cc(-c2ccc(-c3nc4ccccc4c4c3ccc3ccccc34)cc2)cc(-c2cc(-c3ccc4ccccc4c3)nc(-c3ccc4ccccc4c3)n2)c1,-5.702962078779,-1.7918697055425001,3.4511,2.4779,90.083251953125
140947194,CC1(C)c2ccccc2-c2ccc(-c3nc(-c4ccccc4)nc(-c4ccc(-c5cccc6c5Oc5ccccc5C65c6ccccc6-c6ccccc65)cc4)n3)cc21,-5.6531652441375,-1.8408501986325,3.4052,2.6413,91.46752166748048
156304445,c1ccc(N(c2ccccc2)c2ccc3ccc4c(c3c2)c2ccccc2n4-c2ccc3ccccc3c2)cc1,-4.7911085657535,-1.3091397347555,3.1223,2.4587,92.5287857055664
146214121,c1ccc2c(N3c4c(ccc5ccccc45)-c4cccc5cccc3c45)c(-c3nc4ccccc4nc3-c3cc4ccccc4c4ccccc34)ccc2c1,-4.4253875506815,-1.8751365437955,2.0255,1.9701,94.767822265625
20733806,Cc1cc(/C=C/c2ccccc2)ccc1N(c1ccccc1)c1ccc(N(c2ccccc2)c2ccc(/C=C/c3ccccc3)cc2C)c2c1-c1ccccc1-2,-4.6697457884305,-1.413359339497,2.8459,2.1181,94.1658706665039
142006025,Cc1cc(C)c(B2c3c(C)cc(C)cc3-c3cccc4c(-c5ccc(N(c6ccccc6)c6cccc7ccccc67)cc5)c5ccccc5c2c34)c(C)c1,-4.860769711481501,-1.93745061556,2.52,1.5376,94.4621810913086
90944576,Cc1cc(C)cc(N(c2ccc3c(c2)C(C)(C)c2cc(C=Cc4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc2-3)c2cc3ccccc3c3ccccc23)c1,-4.596002934945,-1.4190737303575,2.8141,1.957,94.35124206542967
135264494,c1ccc(-c2ncc(N(c3ccc4ccccc4c3)c3cccc4c3ccn4-c3ccccc3)cn2)cc1,-4.9663498854755,-1.2329478566155,3.2239,2.4688,94.78974151611328
70885461,Cc1cc(C)cc(N(c2cc(C)cc(C)c2)c2cc3c4c(c2)c2cc(N(c5cc(C)cc(C)c5)c5cc(C)cc(C)c5)cc5c2n4-c2c(cccc2C5(C)C)C3(C)C)c1,-4.4047068980435,-0.8743018016565,2.9933,2.5724,94.2823257446289
155465751,CC1(C)c2ccccc2-c2c(-c3cccc(-c4nc(-c5ccccc5)c5ccccc5n4)c3)cc3ccccc3c21,-5.3532957808865,-1.89935467649,3.0985,2.4964,94.2268524169922
90974701,CC1(C)c2cccc3c2N2c4c1cc(CC(c1ccccc1)c1ccc5ccccc5c1)cc4C(C)(C)c1cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc(c12)C3(C)C,-4.5598117928285,-1.049815235229,3.1547,2.668,94.46351623535156
89065066,CC1(C)c2ccccc2N2c3ccc(-c4ccc5cc(N(c6cccc7ccccc67)c6cc7ccccc7c7ccccc67)ccc5c4)cc3C(C)(C)c3cccc1c32,-4.747298235823,-1.2002941945555001,3.1008,2.3462,95.82708740234376
122435278,CC1(C)c2ccccc2N(c2cccc3cccc(S(=O)(=O)c4ccccc4)c23)c2ccccc21,-4.71845416767,-1.7271066091235,2.3221,2.2859,95.6850357055664
89502054,CCC(C)(C)c1ccc2c(c1)c1ccccc1n2-c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,-5.422140585063,-0.9564801845075,3.7832,3.1568,95.0913314819336
132267138,N#Cc1ccc(-c2ccccc2-n2c3ccccc3c3ccccc32)cc1-c1ccc2c(c1)c1ccccc1n2-c1ccccc1,-5.4332972529334995,-1.5714574866375002,3.2908,2.914,94.67316436767578
88549726,CC1(C)c2ccccc2N(c2c3ccccc3c(-c3cc4c(c5ccccc35)-c3ccccc3C4(C)C)c3ccccc23)c2ccccc21,-4.8825388195215,-1.8588097127654999,2.3411,1.7151,94.42237854003906
154958267,N#Cc1cc(-n2c3ccccc3c3c(-n4c5ccccc5c5ccccc54)cccc32)ccc1-c1cccc(-n2c3ccccc3c3c(C#N)cccc32)c1,-5.444998148505,-2.0577249374810003,3.0464,2.8672,96.10041809082033
162189284,CC1(C)c2ccccc2-c2c(N(c3ccc(-c4ccccc4)cc3)c3ccc(-c4ccccc4)cc3)cc(N(c3ccccc3)c3ccc(-c4ccccc4)cc3)cc21,-4.797911412016,-1.0081818161025,3.3392,2.6038,94.1890869140625
89667880,c1ccc(-c2ccccc2-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)c(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)c1,-5.428127089774,-1.3254665657855,3.6003,3.1708,94.5067901611328
155241129,c1ccc(-c2cc(-c3ccccc3)nc(-c3cccc(-n4c5ccccc5c5ccc6c7ccccc7n(-c7ccc8ccccc8c7)c6c54)c3)n2)cc1,-5.048256154475999,-1.6849289622960002,2.9602,2.6554,94.46368408203124
132110794,CC12c3ccccc3-c3cccc(c31)N(c1ccc(-c3ccc4c(c3)c3cc(-c5ccccc5)ccc3n4-c3ccccc3)cc1)c1ccc(-c3cccc4c3c3ccccc3n4-c3ccccc3)cc12,-4.927437604854,-0.9104929437729999,3.5228,2.9376,94.11258697509766
155397950,N#Cc1c(-c2ccccc2)c(-n2c3ccccc3c3cc(-n4c5ccccc5c5ccccc54)ccc32)c(-c2ccccc2)c(C#N)c1-n1c2ccccc2c2cc(-n3c4ccccc4c4ccccc43)ccc21,-5.1981908861015,-2.523583849537,2.3137,2.3058,96.86032104492188
153424980,Cc1ccc2c3c1C(C)(C)c1ccccc1B3c1cc(C(C)C)cc3c1N2c1ccc(C)c2c1B3c1ccccc1C2(C)C,-5.087440548948,-1.8247954814529999,2.7441,2.3473,94.11283111572266
159284747,CC(C)(C)c1ccc2c(c1)B1c3ccc(N(c4ccccc4)c4ccccc4)cc3N(c3ccc(C(C)(C)C)cc3-c3ccccc3)c3cc(-c4ccccc4)cc(c31)N2c1ccc(C(C)(C)C)cc1-c1ccccc1,-4.6169557014335,-1.1570280923260001,2.9522,2.5101,95.41473388671876
146562132,N#Cc1ccc(-c2c(C#N)c(-n3c4ccccc4c4ccccc43)c(-n3c4ccc(-n5c6ccccc6c6ccccc65)cc4c4c5ccccc5ccc43)c(-n3c4ccccc4c4ccccc43)c2C#N)cc1,-5.314383500265,-2.769030542688,2.1804,2.1617,95.34661102294922
156355954,CC1(C)c2cc(-c3ccc4c(c3)C3(c5ccccc5-4)c4ccccc4N(c4ccccc4)c4ccccc43)ccc2-c2ccc(N(c3ccc(-c4ccccc4)cc3)c3ccccc3-c3ccccc3)cc21,-4.7617202698995005,-1.1654636216915,3.1869,2.5054,96.46560668945312
154967671,CC1(C)c2ccccc2N(c2ccccc2)c2cc(-n3c4ccccc4c4ccc5c(c6ccc7ccc8c9ccccc9n9c%10ccccc%10n5c6c7c89)c43)ccc21,-4.890974348887,-0.923010180896,3.5811,2.5696,94.8867645263672
132266231,Cc1noc(C)c1-c1cc(-n2c3ccccc3c3ccccc32)cc(-n2c3ccccc3c3ccccc32)c1,-5.5067679925685,-1.076482392578,3.7742,3.1763,94.3149185180664
89673354,c1ccc(-c2ccc3c(c2)c2cc4c5cccc6cccc(c65)n(-c5nc(-c6ccccc6)cc(-c6ccccc6)n5)c4cc2n3-c2ccccc2)cc1,-4.38647527006,-2.0199011122615,1.8454,1.8307,94.05404663085938
145144750,C=C1c2c(ccc3ccccc23)-c2ccc(-n3c4cc5c(cc4c4cc6c7ccccc7c7ccccc7c6cc43)-c3ccccc3C5(C)C)cc2N1c1ccccc1C,-4.8781849979135,-1.4827483713745,2.8924,2.1354,94.79122161865234
158193538,N#Cc1cc(-c2cc(-c3ccccc3)nc(-c3ccccc3)n2)c(-n2c3ccccc3c3ccccc32)cc1-n1c2ccccc2c2ccccc21,-5.6635055704565005,-2.160039745269,2.9477,2.6613,94.74759674072266
156373760,CC1(C)c2ccccc2-c2cccc(N(c3ccccc3-c3ccccc3)c3ccccc3-c3ccc4c(c3)-c3ccccc3C43c4ccccc4N(c4ccccc4)c4ccccc43)c21,-4.862674508435,-0.73470739635,3.6057,3.0099,96.14185333251952
146180858,CC(C)(C)c1cc(-n2c3ccccc3c3c2ccc2c4ccc5c(c6ccccc6n5-c5ccc(-n6c7ccc(C(C)(C)C)cc7c7cc(C(C)(C)C)ccc76)cc5C#N)c4n(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)c23)cc(C(C)(C)C)c1,-4.6904264410685,-1.6672415620135,2.5635,2.4826,96.28102111816406
122465488,c1ccc(-n2c3ccccc3c3ccc(-n4c5ccccc5c5c6ccccc6c6c(c7ccccc7n6-c6ccccc6)c54)cc32)cc1,-4.767706774610501,-0.9570244122085,3.3459,2.5353,94.15567779541016
118303762,CC1(C)c2ccccc2N(c2cccc(-n3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)nn3)c2)c2ccccc21,-5.0175072893695,-1.4680542234475,2.9667,2.9354,94.01956176757812
118216137,c1ccc(-c2cc(-c3ccccc3)nc(-n3c4ccccc4c4cc5c(cc43)N(c3ccccc3)c3ccccc3-c3ccccc3-5)n2)cc1,-4.882810933371999,-1.8370406047255001,2.6381,2.6361,94.2774429321289
121459476,Cc1ccc(C2(c3ccc(C)cc3)c3cccc(-c4nc(-c5ccccc5)cc(-c5ccccc5)n4)c3-n3c4ccccc4c4cccc2c43)cc1,-5.1345162450845,-1.6362205830565002,2.9622,2.9197,94.3088607788086
146613489,c1ccc(-c2cc(-c3ccc(-c4nc5ccccc5c5cc6c(cc45)N(c4ccccc4)c4ccccc4C64c5ccccc5-c5ccccc54)cc3)nc(-c3ccccc3)n2)cc1,-5.053698431486,-1.7929581609445002,2.8402,2.4701,95.21846771240234
137468335,N#Cc1cccc(-n2c3ccccc3c3c(-n4c5ccccc5c5cc(-n6c7ccccc7c7ccccc76)ccc54)cccc32)c1,-5.1426796605995,-1.84493190639,3.0604,3.0532,94.7278823852539
160451889,c1ccc(N2c3ccccc3B3c4ccccc4Oc4cc(-n5c6ccccc6c6c7c8ccccc8n(-c8ccccc8)c7ccc65)cc2c43)cc1,-4.8613139391825,-1.5094155287235,2.9598,2.7369,94.13685607910156
146542950,CC1(C)c2ccccc2N(c2cccc(-c3cncc(C#N)c3)c2)c2ccccc21,-5.0648550993565,-1.8944566271810002,2.7341,2.7199,94.32737731933594
121358350,CC1(C)c2ccccc2N(c2cccc(-c3ccccc3)c2)c2cccc(-c3ccc(N(c4ccc(-c5ccccc5)cc4)c4cccc5c4-c4ccccc4C54c5ccccc5-c5ccccc54)cc3)c21,-4.8232180001125,-0.9630109169194999,3.2555,2.8898,96.4704132080078
126734703,N#Cc1cc(-c2ccc(-c3cc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)ccc1-n1c2ccc(N(c3ccccc3)c3ccccc3)cc2c2cc(N(c3ccccc3)c3ccccc3)ccc21,-4.6828072532544995,-2.087657461036,2.2828,2.2192,94.15933990478516
130352969,N#Cc1ccccc1-n1c2ccccc2c2c1ccc1c3ccccc3n(-c3ccccc3C#N)c12,-5.193020722942,-1.639213835412,2.9425,2.8699,97.89329528808594
121385244,c1ccc(-c2ccc(-c3ccc(-n4c5ccccc5c5ccc6c7ccccc7n(-c7cccc(-c8nc(-c9ccccc9)cc(-c9ccccc9)n8)c7)c6c54)cc3)cc2)cc1,-5.0316572095955,-1.7567670188280002,2.9173,2.88,94.00179290771484
148965119,N#Cc1ccc2c3ccccc3n(-c3ccc(C#N)c(-c4ccccc4-n4c5ccccc5c5cccc(-n6c7ccccc7c7ccccc76)c54)c3)c2c1,-5.37152740887,-1.821530115247,3.0022,2.9075,96.0646743774414
146280270,N#Cc1ccc2c(c1)c1cc(C#N)ccc1n2-c1cccc(-c2ccccc2-n2c3ccccc3c3ccccc32)c1C#N,-5.837930548627001,-2.1771829178504998,3.077,3.0275,96.2903289794922
118507813,CC1(C)c2ccccc2-c2ccc(-c3ccc4c(c3)c3c(-c5nc(-c6ccccc6)cc(-c6ccccc6)n5)cccc3n4-c3ccccc3)cc21,-5.0213168832765005,-1.7151335997015,2.852,2.762,94.22005462646484
153027584,N#Cc1ccc2c(c1)c1ccccc1n2-c1cccc(C#N)c1-c1cccc(-n2c3ccccc3c3cccc(-n4c5ccccc5c5ccccc54)c32)c1,-5.373432205823501,-1.9145930521180001,2.9341,2.9281,95.57286071777344
155079631,N#Cc1ccc(-c2cccc(-n3c4ccccc4c4c(C#N)cccc43)c2)cc1-c1ccccc1-n1c2ccccc2c2ccccc21,-5.5426870208345,-1.9186747598755,3.0636,2.8834,95.73544311523438
155179700,N#Cc1ccc(-n2c3ccccc3c3ccccc32)c(-c2ccccc2-n2c3ccccc3c3cc(C#N)ccc32)c1,-5.749493547214501,-1.8773134545994998,3.2682,2.9343,96.20173645019533
126492594,CC1(C)c2ccccc2N(c2cc(-n3c4ccccc4c4ccccc43)cc(C#N)c2C#N)c2ccccc21,-5.3206421188265,-2.4797735196065003,2.1857,2.1586,96.7736358642578
155206335,C1=C(c2nc(-c3ccccc3)nc(-c3ccccc3)n2)c2ccccc2-n2c3ccccc3c3cc4c(ccc5c6ccccc6n(-c6ccccc6)c45)c1c32,-4.840361172694,-2.034867374039,2.3232,1.6757,94.0902099609375
154958205,N#Cc1ccc2c(c1)c1ccccc1n2-c1ccc(-c2cccc(-n3c4ccccc4c4c(-n5c6ccccc6c6ccccc65)cccc43)c2C#N)cc1,-5.3271728512385,-2.090922827242,2.865,2.8487,97.38832092285156
155079853,N#Cc1ccc(-n2c3ccccc3c3ccccc32)c(-c2cc(-c3cccc(-n4c5ccccc5c5ccccc54)c3)ccc2C#N)c1,-5.539693768479,-2.1102429106275,3.0262,2.8996,95.74319458007812
126591884,CC1(C)c2ccccc2-c2cc3c4ccccc4n(-c4cc(-c5nc(-c6ccccc6)nc(-c6ccc(-c7ccccc7)cc6)n5)ccc4-c4ccc5ccccc5c4)c3cc21,-5.066215668609001,-2.0547316851254998,2.5771,2.5277,94.19156646728516
68306295,CC1(C)c2ccccc2-n2c3ccccc3c3cc(N(c4ccc(-c5ccccc5)cc4)c4ccc(-c5ccccc5)cc4)cc1c32,-4.7083859552015,-0.9494052243944999,3.2199,2.7297,95.7644271850586
144696845,c1ccc(-c2ncc(-c3cccc(-n4c5ccccc5c5c6c(c7ccccc7c7c6c6ccccc6n7-c6ccccc6)c6ccccc6c54)c3)c(-c3ccccc3)n2)cc1,-4.893695487392,-1.6960856301665002,2.8683,2.3764,94.13965606689452
155156244,c1ccc(-c2ccc(-c3nc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)nc(-c4cccc(-c5ccccc5)c4)n3)cc2)cc1,-5.4109839171925005,-1.9839820839955,3.0231,2.6848,94.35726928710938
156237201,c1ccc(-c2ccc(-n3c4ccccc4c4cc5c6ccccc6n(-c6cccc(-c7nc(-c8ccccc8)nc(-c8cccc(-c9ccccc9)c8)n7)c6)c5cc43)cc2)cc1,-4.962812405419,-1.966838911414,2.5634,2.4957,94.35317993164062
134597683,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc4c(c3)c3c(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)cccc3n4-c3ccccc3)n2)cc1,-5.227851295806,-1.598396757837,3.2119,2.8415,94.45559692382812
139303279,c1ccc(-c2cccc(-c3ccc(-c4nc(-c5ccccc5)nc(-c5cccc(-n6c7ccccc7c7cc(-c8ccccc8)ccc76)c5)n4)cc3-n3c4ccccc4c4ccccc43)c2)cc1,-5.2760154473445,-2.1412638895844998,2.7327,2.6266,94.02336883544922
132163658,c1ccc(-c2nc(-c3ccc4ccccc4c3)nc(-c3ccc(-n4c5ccccc5c5c4ccc4c6c7ccccc7ccc6n(-c6ccc7ccccc7c6)c45)c4ccccc34)n2)cc1,-4.884443616475,-2.02452704772,2.4444,2.3433,94.03582000732422
155305707,c1ccc(-c2cccc(-c3nc(-c4ccccc4)nc(-c4cccc(-n5c6ccccc6c6cccc(-c7ccc8c9ccccc9n(-c9ccccc9)c8c7)c65)c4)n3)c2)cc1,-5.2629539825205,-1.947246714178,2.8452,2.7693,94.4667510986328
155153309,c1ccc(-c2ccc3c4c5ccccc5ccc4n(-c4ccccc4-c4nc(-c5ccccc5)nc(-c5ccccc5)n4)c3c2)cc1,-5.122815349513,-1.847108817194,2.7497,2.5196,94.62628936767578
90130870,c1ccc(-c2cc(-c3ccccc3)nc(-c3cccc(-n4ccc5c4ccc4c6ccccc6n(-c6ccccc6)c45)c3)n2)cc1,-4.832197757178999,-1.7654746620439998,2.7538,2.7413,95.03517150878906
134597952,c1ccc(-c2nc(-c3ccccc3)nc(-c3cc4c5ccccc5n(-c5ccc6c(c5)c5ccccc5n6-c5ccccc5)c4c4c5ccccc5n(-c5ccccc5)c34)n2)cc1,-5.013153467761501,-1.602750579445,2.9046,2.709,94.1479721069336
139500486,c1ccc(-c2nc(-c3ccccc3)nc(-c3cc(-c4cc5ccccc5c5ccccc45)cc(-n4c5ccccc5c5ccccc54)c3)n2)cc1,-5.354112122438,-1.9725533022745,2.8927,2.6754,94.2654800415039
155305439,c1ccc(-c2ccc(-c3nc(-c4ccccc4)nc(-c4cccc(-n5c6ccccc6c6cc(-c7cccc8c9ccccc9n(-c9ccccc9)c78)ccc65)c4)n3)cc2)cc1,-5.132611448131001,-2.0247991615705003,2.7554,2.6547,94.28728485107422
